Term,args.go,filepathutils.go,filereader.go,invIndex.go,main.go,matrix.go,normilizer.go,rpn.go,tokenizer.go,../is1/files/SampleTextFile_200kb.txt,../is1/files/zbrka-tvorv.fb2,../is1/args.go,../is1/dictionary.go,../is1/dictionary.txt,../is1/file_utils.go,../is1/loader.go,../is1/main.go
довгу,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
довгі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довед,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
доведе,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доведеться,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доведи,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доведу,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доведіть,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довела,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
довело,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
довелось,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
довелося,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
довершен,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
довершеність,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довеслувати,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
довести,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
довжить,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
довкола,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доводилось,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доводилошь,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доводить,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доводиться,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доводиш,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доводять,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
довол,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
доволі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довш,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
довше,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
довші,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довів,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довід,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довідався,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довідатись,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довідатися,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довідаюсь,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довідаюся,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довідаються,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довідаєтесь,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довіку,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довіри,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довірив,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довірить,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довірливі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довірю,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довіряю,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довіряє,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довічним,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довічно,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довічного,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
довічну,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
догану,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доганяти,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доганяючи,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
догасатиме,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
догляд,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доглядай,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доглядать,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доглядачку,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
догляду,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
догляне,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доглянь,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
догляньте,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
догнав,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
догнали,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
догнати,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
догнать,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
догодив,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
догодимо,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
догодити,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
догодить,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
догоду,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
догори,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
додав,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
додай,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
додали,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
додам,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
додасть,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
додати,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
додачею,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
додаю,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
додають,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
додає,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
додержавши,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
додержать,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
додержу,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
додивитись,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
додолу,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
додому,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дож,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дожа,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дождеш,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
дожев,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
дожеві,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
дожену,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дожив,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доживає,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доживе,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доживши,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дожидатиму,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозв,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
дозволили,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозволило,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозволите,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозволить,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозволиш,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозволом,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозволу,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозволь,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозвольте,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозволю,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозволя,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозволяйте,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозволяла,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозволяли,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозволяю,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозволяють,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозволяє,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозволяєш,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозвіл,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
дозвілля,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
дозвіллі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
дозорець,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозорцев,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
дозорцеві,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
дозорцю,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозорця,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозорче,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозорчий,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозорчих,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозорчого,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дозр,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
дозра,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
дозри,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
дозру,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
дозрювати,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
дозрюєш,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
дозріває,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
дозріла,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
дозрілий,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
дозріти,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
дозріє,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
дойдою,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
док,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
докажу,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
докажуть,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доказ,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
докази,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доказів,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
доки,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
докладн,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
докладний,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
докладно,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
докладніше,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
докладу,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доклали,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
докор,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
докорами,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
докорах,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
докори,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
докором,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
докору,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
докоря,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
докоряти,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
докорів,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
докотиться,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доктор,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доктора,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
докторе,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доктори,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
докторов,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
докторові,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
доктором,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доктору,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доктору-судд,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
доктору-судді,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
докупи,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
докучайте,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
докучали,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дол,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
доладна,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
долаха,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
долахи,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
долашна,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
долашних,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
долашної,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
долашну,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
доле,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
долею,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доливаю,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
долин,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
долинає,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
долину,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
долині,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
долов,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
долом,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
долон,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
долоню,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
долоні,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
долю,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доля,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
долі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
долілиць,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
дом,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
дома,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
домагався,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
домагалась,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
домагались,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
домагалися,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
домагаємось,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
домашн,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
домашній,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
домий,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
домити,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
домих,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
домо,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
домовик,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
домовились,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
домовилися,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
домовимось,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
домовин,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
домовину,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
домовині,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
домовитись,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
домовлене,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
домовся,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
домого,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
домогтися,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доможеться,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доможуся,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
домом,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
домсти,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
дому,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
домі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
домів,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
домівку,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
домігся,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
домішаю,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
дон,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дона,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
донечку,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
донизу,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
донин,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
донині,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
донова,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
дону,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
донька,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доньки,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доньку,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доню,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доня,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дооб,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
дообідувати,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
доп,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
допекла,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
допильную,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
допитуватись,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
допитуйтесь,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
допишемо,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доплисти,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
допну,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
допоки,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
допом,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
допомагає,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
допомоги,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
допомогою,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
допомогти,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
допомогу,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
допомож,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
допоможе,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
допоможеш,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
допоможи,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
допоможуть,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
допоможіть,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
допоміг,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
допускать,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
допустиш,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
допущу,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
допіру,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
дор,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
доречно,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дорог,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
дорога,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дороге,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дороги,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дорогий,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дорогих,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дорого,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дорогого,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дорогою,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дорогу,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дорогі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
дорожн,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
дорожні,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
дорожніх,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
дорожчим,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дороз,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
дорозі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
дорослий,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дорослим,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доручаю,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доручення,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дорученням,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доручив,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доручу,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дорівнятися,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
доріка,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
дорікати,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
дос,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
досв,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
досвід,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
досвідом,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
досвіду,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
досвідчений,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
досвітньою,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
досид,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
досидіти,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
досить,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доскакуйте,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
доскаче,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
досконал,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
досконалий,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
досконалост,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
досконалості,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
досконалість,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
доскочити,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дослухайте,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дост,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
достав,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
достатки,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
достатн,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
достатній,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
достаток,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
достеменно,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
достойн,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
достойна,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
достойний,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
достойним,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
достойнимі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
достойних,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
достойно,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
достойному,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
достойні,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
достойність,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
достойніший,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
достойніші,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
достоту,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дострожили,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
доступ,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
досяг,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
досягаю,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
досягла,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
досягнув,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
досягнути,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
досягти,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
досі,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
дотеп,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
дотепн,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
дотепна,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дотепний,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
дотепники,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
